Customer ID,Gender,Age,Married,City,Zip Code,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0643-OKLRP,Female,73,Yes,Azusa,91702.00,47,None,Yes,38.31,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,80.35,3825.85,1800.57,5716.42,Churned,Dissatisfaction,Network reliability
0654-HMSHN,Male,45,Yes,Mojave,93501.00,21,Offer D,Yes,42.65,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.40,2157.95,895.65,3053.60,Churned,Attitude,Attitude of support person
0655-RBDUG,Male,32,No,Alviso,95002.00,7,Offer E,Yes,9.25,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.05,713.00,64.75,777.75,Churned,Competitor,Competitor had better devices
0679-IDSTG,Female,73,Yes,Branscomb,95417.00,1,None,Yes,37.30,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,37.30,106.55,Churned,Competitor,Competitor had better devices
0680-DFNNY,Male,62,Yes,Winters,95694.00,15,None,Yes,40.70,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.10,1504.05,610.50,2114.55,Churned,Competitor,Competitor offered more data
0684-AOSIH,Male,42,Yes,Oro Grande,92368,1,None,Yes,12.04,No,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95,95,12.04,107.04,Churned,Dissatisfaction,Network reliability
0685-MLYYM,Female,74,No,Buena Park,90620.00,2,Offer E,Yes,9.86,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.75,154.85,19.72,174.57,Churned,Price,Long distance charges
0687-ZVTHB,Male,24,Yes,Richmond,94805.00,65,Offer B,Yes,26.75,Yes,Yes,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,72.45,4653.85,1738.75,6378.37,Churned,Competitor,Competitor offered more data
0689-NKYLF,Male,42,No,Los Angeles,90066.00,13,Offer D,Yes,35.40,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.20,1060.60,460.20,1520.80,Churned,Attitude,Attitude of support person
0691-IFBQW,Female,65,No,Biola,93606.00,46,None,Yes,2.37,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.00,4874.80,109.02,4983.82,Churned,Competitor,Competitor made better offer
0691-JVSYA,Female,24,Yes,Pasadena,91103.00,53,None,Yes,40.62,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.85,5000.20,2152.86,7134.51,Churned,Competitor,Competitor had better devices
0697-ZMSWS,Male,19,No,Los Angeles,90023.00,4,None,Yes,6.91,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,338.90,27.64,366.54,Churned,Dissatisfaction,Limited range of services
0702-PGIBZ,Male,28,No,Dutch Flat,95714.00,4,Offer E,Yes,26.16,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.70,364.55,104.64,467.71,Churned,Competitor,Competitor made better offer
0709-TVGUR,Female,70,No,Stockton,95207.00,9,None,Yes,17.56,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.90,158.04,747.69,Churned,Competitor,Competitor had better devices
0719-SYFRB,Female,52,No,Norco,92860.00,12,Offer D,Yes,36.24,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,61.65,713.75,434.88,1148.63,Churned,Competitor,Competitor offered higher download speeds
0722-TROQR,Female,68,No,Davis,95616.00,4,None,Yes,26.23,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.90,321.75,104.92,426.67,Churned,Price,Lack of affordable download/upload speed
0723-DRCLG,Female,73,Yes,Fallbrook,92028.00,1,None,Yes,31.27,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.45,74.45,31.27,115.72,Churned,Other,Don't know
0727-BMPLR,Female,66,No,Fresno,93706.00,55,None,Yes,37.38,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.00,5509.30,2055.90,7665.20,Churned,Competitor,Competitor offered higher download speeds
0727-IWKVK,Male,35,Yes,Yermo,92398.00,9,Offer E,Yes,19.18,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.90,741.70,172.62,914.32,Churned,Price,Extra data charges
0733-VUNUW,Male,43,No,San Francisco,94114,24,None,Yes,8.99,Yes,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.65,1400.55,215.76,1676.31,Churned,Competitor,Competitor had better devices
0742-MOABM,Male,50,Yes,Fallbrook,92028,4,None,Yes,9.67,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,179.35,38.68,218.03,Churned,Competitor,Competitor made better offer
0742-NXBGR,Female,64,No,Adin,96006.00,1,Offer E,Yes,33.41,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.30,82.30,33.41,115.71,Churned,Competitor,Competitor had better devices
0748-RDGGM,Male,38,Yes,Tarzana,91356.00,70,None,Yes,39.63,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.50,7534.65,2774.10,10308.75,Churned,Price,Long distance charges
0754-UKWQP,Male,63,No,Cool,95614.00,2,None,Yes,37.43,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,197.70,74.86,272.56,Churned,Competitor,Competitor had better devices
0772-GYEQQ,Male,33,No,Lodi,95240.00,3,Offer E,Yes,49.40,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,148.20,410.25,Churned,Competitor,Competitor offered more data
0781-LKXBR,Male,65,No,San Francisco,94102.00,9,None,Yes,48.71,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.50,918.60,438.39,1356.99,Churned,Competitor,Competitor had better devices
0807-ZABDG,Female,43,No,Woodland,95776.00,3,Offer E,Yes,26.04,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.10,154.65,78.12,232.77,Churned,Competitor,Competitor offered higher download speeds
0812-WUPTB,Male,65,Yes,Corona Del Mar,92625.00,1,Offer E,Yes,49.60,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,49.60,120.45,Churned,Price,Long distance charges
0818-OCPZO,Male,80,No,Los Angeles,90059,27,None,Yes,42.91,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,1158.57,3280.62,Churned,Competitor,Competitor offered more data
0843-WTBXE,Male,38,No,San Diego,92126.00,53,None,Yes,16.43,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.45,4517.25,870.79,5388.04,Churned,Other,Don't know
0866-QLSIR,Female,53,No,Garden Grove,92843.00,34,Offer C,Yes,34.41,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.40,2088.75,1169.94,3258.69,Churned,Attitude,Attitude of support person
0867-MKZVY,Female,26,Yes,Altadena,91001.00,20,None,Yes,36.60,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.40,1592.35,732.00,2290.92,Churned,Price,Price too high
0870-VEMYL,Female,34,No,Columbia,95310.00,5,Offer E,Yes,24.32,No,Yes,Cable,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.80,121.60,368.44,Churned,Competitor,Competitor offered higher download speeds
0871-URUWO,Male,36,Yes,Sheep Ranch,95250.00,13,None,Yes,30.55,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.25,1359.00,397.15,1756.15,Churned,Competitor,Competitor had better devices
0872-NXJYS,Female,40,No,West Hollywood,90069.00,9,None,Yes,45.41,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.40,408.69,1132.09,Churned,Competitor,Competitor offered more data
0875-CABNR,Female,70,No,San Luis Obispo,93401,10,None,Yes,16.85,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,168.5,1034.05,Churned,Attitude,Attitude of support person
0876-WDUUZ,Female,62,No,Pine Grove,95665,5,Offer E,Yes,43.51,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,217.55,643.45,Churned,Price,Long distance charges
0877-SDMBN,Female,20,No,San Diego,92126.00,54,None,Yes,43.47,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,2347.38,7986.43,Churned,Competitor,Competitor made better offer
0880-TKATG,Male,21,Yes,Lucerne Valley,92356.00,4,Offer E,Yes,9.56,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.90,38.24,424.14,Churned,Competitor,Competitor had better devices
0886-QGENL,Female,72,Yes,San Diego,92104,27,None,Yes,45.82,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,1237.14,3991.59,Churned,Attitude,Attitude of service provider
0887-HJGAR,Male,57,No,Coalinga,93210.00,1,Offer E,Yes,5.55,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.70,45.70,5.55,51.25,Churned,Competitor,Competitor offered higher download speeds
0895-DQHEW,Male,47,Yes,Burney,96013.00,54,None,Yes,35.46,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.30,5278.15,1914.84,7181.54,Churned,Competitor,Competitor offered more data
0897-FEGMU,Female,43,Yes,Los Angeles,90048.00,11,Offer D,Yes,31.08,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.50,1056.95,341.88,1398.83,Churned,Dissatisfaction,Network reliability
0917-EZOLA,Male,66,Yes,Lakewood,90713.00,72,None,Yes,6.03,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,434.16,8124.11,Churned,Price,Extra data charges
0923-PNFUB,Female,55,No,Westlake Village,91361.00,3,Offer E,Yes,46.36,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,247.25,139.08,386.33,Churned,Attitude,Attitude of support person
0925-VYDLG,Female,40,No,Ludlow,92338.00,3,None,Yes,17.87,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,242.00,53.61,295.61,Churned,Attitude,Attitude of service provider
0927-LCSMG,Male,23,No,San Jose,95129.00,7,Offer E,Yes,21.58,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,74.65,544.55,151.06,705.61,Churned,Competitor,Competitor offered more data
0939-YAPAF,Female,44,No,Santa Ana,92701.00,35,Offer C,Yes,10.49,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.60,367.15,3894.75,Churned,Competitor,Competitor offered higher download speeds
0940-OUQEC,Male,54,No,Winters,95694.00,10,Offer D,Yes,17.07,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.70,788.80,170.70,971.08,Churned,Competitor,Competitor offered more data
0946-CLJTI,Male,67,Yes,Palmdale,93551.00,58,Offer B,Yes,3.18,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.70,5812.60,184.44,5997.04,Churned,Competitor,Competitor had better devices
0947-IDHRQ,Female,21,No,Woodland Hills,91367.00,7,None,Yes,39.21,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,80.30,526.70,274.47,811.17,Churned,Competitor,Competitor made better offer
0947-MUGVO,Male,71,Yes,Jolon,93928.00,20,None,Yes,5.37,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.50,107.40,1570.90,Churned,Competitor,Competitor had better devices
0952-KMEEH,Male,46,No,Mountain View,94043.00,13,None,Yes,3.36,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,98.15,1230.25,43.68,1313.93,Churned,Price,Long distance charges
0963-ZBDRN,Male,45,No,Claremont,91711.00,32,None,Yes,25.21,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.20,3183.40,806.72,3990.12,Churned,Attitude,Attitude of support person
0968-GSIKN,Female,23,No,Thousand Palms,92276.00,1,Offer E,Yes,30.60,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.80,70.80,30.60,101.40,Churned,Competitor,Competitor made better offer
0970-ETWGE,Male,38,No,Bodfish,93205.00,1,Offer E,Yes,42.46,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,89.55,42.46,132.01,Churned,Competitor,Competitor had better devices
0979-PHULV,Male,30,Yes,San Diego,92122.00,69,Offer A,Yes,48.80,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.60,3367.20,10374.80,Churned,Competitor,Competitor made better offer
0991-BRRFB,Male,31,No,Corona,92883.00,18,None,Yes,20.86,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.40,874.80,375.48,1250.28,Churned,Other,Deceased
1010-DIAUQ,Male,54,No,San Diego,92122.00,5,Offer E,Yes,20.86,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.50,492.55,104.30,596.85,Churned,Competitor,Competitor made better offer
1031-IIDEO,Female,51,No,Sierra City,96125.00,1,Offer E,Yes,27.05,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.85,70.85,27.05,97.90,Churned,Dissatisfaction,Network reliability
1041-RXHRA,Female,25,No,Guatay,91931.00,41,None,Yes,40.78,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.25,2868.05,1671.98,4540.03,Churned,Attitude,Attitude of support person
1062-LHZOD,Male,49,Yes,San Diego,92121.00,1,None,Yes,4.99,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.90,69.90,4.99,74.89,Churned,Competitor,Competitor made better offer
1069-XAIEM,Female,68,No,Mendocino,95460.00,1,None,Yes,16.37,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05,16.37,101.42,Churned,Competitor,Competitor had better devices
1075-BGWOH,Male,69,Yes,Rosemead,91770.00,16,None,Yes,15.16,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,1587.55,242.56,1830.11,Churned,Attitude,Attitude of support person
1086-LXKFY,Female,46,Yes,Westwood,96137.00,1,Offer E,Yes,16.55,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.10,69.10,16.55,85.65,Churned,Other,Don't know
1092-GANHU,Male,62,No,Magalia,95954.00,17,None,Yes,30.61,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,1313.55,520.37,1833.92,Churned,Competitor,Competitor offered more data
1095-JUDTC,Female,78,No,Woodbridge,95258.00,47,None,Yes,14.22,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,4504.55,668.34,5172.89,Churned,Competitor,Competitor offered higher download speeds
1112-CUNAO,Female,67,No,Grimes,95950.00,15,Offer D,Yes,4.28,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,64.20,1489.15,Churned,Dissatisfaction,Service dissatisfaction
1113-IUJYX,Female,59,Yes,Winnetka,91306,14,None,Yes,5.63,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.95,1348.9,78.82,1427.72,Churned,Competitor,Competitor offered higher download speeds
1114-CENIM,Male,43,No,San Jacinto,92582.00,54,None,Yes,6.70,Yes,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.00,3092.65,361.80,3454.45,Churned,Other,Don't know
1120-BMWUB,Female,36,No,Los Angeles,90056,16,Offer D,Yes,6.86,No,Yes,DSL,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,53.9,834.15,109.76,983.91,Churned,Other,Don't know
1122-JWTJW,Male,64,Yes,Ocotillo,92259.00,1,None,Yes,37.68,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.65,70.65,37.68,108.33,Churned,Competitor,Competitor had better devices
1143-NMNQJ,Female,39,No,Boulder Creek,95006.00,2,None,Yes,14.07,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.70,169.80,28.14,197.94,Churned,Attitude,Attitude of service provider
1150-WFARN,Female,59,Yes,Brawley,92227.00,67,None,Yes,32.15,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.75,7156.20,2154.05,9310.25,Churned,Competitor,Competitor had better devices
1157-BQCUW,Male,59,No,Fall River Mills,96028,1,Offer E,Yes,30.07,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,74.95,30.07,105.02,Churned,Competitor,Competitor had better devices
1184-PJVDB,Male,38,Yes,Amador City,95601.00,10,None,Yes,11.30,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,857.20,113.00,970.20,Churned,Competitor,Competitor had better devices
1193-RTSLK,Female,26,No,Happy Camp,96039.00,38,None,Yes,36.18,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,83.90,3233.60,1374.84,4608.44,Churned,Competitor,Competitor offered higher download speeds
1195-OIYEJ,Male,54,No,La Puente,91746.00,13,Offer D,Yes,5.43,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.10,1135.70,70.59,1286.29,Churned,Attitude,Attitude of support person
1196-AMORA,Male,63,No,Big Creek,93605.00,7,None,Yes,38.07,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.60,520.00,266.49,786.49,Churned,Competitor,Competitor offered more data
1205-WNWPJ,Female,54,No,Lakehead,96051.00,7,Offer E,Yes,2.24,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.50,415.95,15.68,431.63,Churned,Other,Moved
1208-DNHLN,Male,60,Yes,Grizzly Flats,95636.00,23,None,Yes,5.80,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,48.35,1067.15,133.40,1200.55,Churned,Other,Don't know
1213-NGCUN,Female,49,No,San Diego,92111,6,Offer E,Yes,48.89,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.65,267.35,293.34,560.69,Churned,Dissatisfaction,Lack of self-service on Website
1226-UDFZR,Female,26,No,Lafayette,94549,2,Offer E,Yes,21.28,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.6,114.7,42.56,157.26,Churned,Dissatisfaction,Network reliability
1228-FZFRV,Male,37,Yes,Los Angeles,90007.00,50,None,Yes,20.88,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,105.95,5341.80,1044.00,6385.80,Churned,Price,Extra data charges
1236-WFCDV,Male,74,No,Greenbrae,94904.00,14,None,Yes,11.31,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.10,158.34,1424.44,Churned,Competitor,Competitor offered more data
1251-KRREG,Male,22,No,North Hollywood,91601.00,2,None,Yes,44.31,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,54.40,114.10,88.62,202.72,Churned,Price,Price too high
1254-IZEYF,Female,74,No,Cutler,93615.00,31,None,Yes,39.36,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,1220.16,4406.81,Churned,Competitor,Competitor made better offer
1260-TTRXI,Male,64,No,Planada,95365,4,Offer E,Yes,40.15,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,54.3,195.3,160.6,435.9,Churned,Price,Long distance charges
1262-OPMFY,Female,46,Yes,San Diego,92130.00,9,Offer E,Yes,31.75,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,655.90,285.75,941.65,Churned,Competitor,Competitor made better offer
1264-BYWMS,Male,40,No,La Grange,95329.00,55,Offer B,Yes,47.38,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.80,5283.95,2605.90,7889.85,Churned,Competitor,Competitor offered more data
1265-XTECC,Female,68,Yes,Madera,93638.00,68,None,Yes,1.98,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card,96.55,6581.90,134.64,6716.54,Churned,Attitude,Attitude of service provider
1268-ASBGA,Female,66,Yes,Huntington Park,90255,16,Offer D,Yes,9.93,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,85.35,1375.15,158.88,1534.03,Churned,Dissatisfaction,Limited range of services
1273-MTETI,Female,69,No,Rancho Cucamonga,91737.00,4,None,Yes,12.86,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.85,372.45,51.44,423.89,Churned,Other,Don't know
1285-OKIPP,Male,62,No,Mission Hills,91345.00,1,None,Yes,23.20,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.90,79.90,23.20,103.10,Churned,Attitude,Attitude of support person
1304-NECVQ,Female,69,No,Somis,93066.00,2,Offer E,Yes,43.96,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,87.92,237.47,Churned,Competitor,Competitor made better offer
1309-BXVOQ,Male,27,Yes,Old Station,96071.00,21,Offer D,Yes,21.83,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.10,2249.95,458.43,2708.38,Churned,Price,Long distance charges
1320-HTRDR,Female,30,No,Fellows,93224.00,3,Offer E,Yes,47.51,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.50,220.60,142.53,363.13,Churned,Attitude,Attitude of service provider
1323-OOEPC,Female,45,Yes,Prather,93651.00,53,None,Yes,41.74,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.40,5149.50,2212.22,7361.72,Churned,Price,Extra data charges
1324-NLTJE,Female,73,No,Emeryville,94608.00,15,Offer D,Yes,17.19,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.00,757.10,257.85,1014.95,Churned,Other,Don't know
1342-JPNKI,Male,33,No,Lake Forest,92630.00,10,Offer D,Yes,5.92,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,834.10,59.20,893.30,Churned,Other,Don't know
1343-EHPYB,Male,61,Yes,San Diego,92122.00,63,None,Yes,48.95,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.40,6603.00,3083.85,9686.85,Churned,Competitor,Competitor made better offer
1363-TXLSL,Male,80,Yes,San Lucas,93954.00,1,Offer E,Yes,39.10,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.30,70.30,39.10,109.40,Churned,Competitor,Competitor had better devices
1373-ORVIZ,Female,62,Yes,Modesto,95351.00,11,Offer D,Yes,15.69,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.35,740.80,172.59,913.39,Churned,Competitor,Competitor had better devices
1374-DMZUI,Female,65,No,San Ramon,94583.00,4,Offer E,Yes,49.50,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.30,424.45,198.00,622.45,Churned,Competitor,Competitor made better offer
